Reference;R;G;B;Opacity;cms;isMoT
0;0.6;0.002098104284634683;0.028432530116102694;1;1;true
0.0002152187082626302;0.6;0.002098104284634683;0.028432530116102694;1;1;true
0.000333333333;0.600120908659423;0.0025706477097606423;0.02844639654888535;1;false;false
0.000666666666;0.6004621251995361;0.003906529010103535;0.02848518860177609;1;false;false
0.000999999999;0.6008033389478256;0.005245821661688954;0.028523477271956456;1;false;false
0.001333333332;0.6011445498970487;0.00658852900384344;0.028561262128793057;1;false;false
0.001666666665;0.601485758040002;0.007934654375897502;0.02859854274165269;1;false;false
0.001999999998;0.6018269633695228;0.009284201117176972;0.028635318679902214;1;false;false
0.002333333331;0.6021681658784869;0.010637172567009473;0.028671589512908196;1;false;false
0.002666666664;0.6025093655598092;0.011993572064725148;0.028707354810037364;1;false;false
0.002999999997;0.6028505624064447;0.013353402949649838;0.02874261414065665;1;false;false
0.00333333333;0.6031917564113863;0.014716668561114043;0.02877736707413274;1;false;false
0.003666666663;0.6035329475676665;0.01608337223844143;0.028811613179832194;1;false;false
0.003999999996;0.6038741358683558;0.017453517320963948;0.028845352027122056;1;false;false
0.004333333329;0.6042153213065635;0.01882710714800814;0.028878583185368865;1;false;false
0.004666666662;0.6045565038754375;0.02020414505890092;0.02891130622393939;1;false;false
0.004999999995;0.6048976835681638;0.021584634392970637;0.028943520712200493;1;false;false
0.005333333328;0.605238860377966;0.022968578489546358;0.028975226219518885;1;false;false
0.005666666661;0.6055800342981061;0.024355980687956774;0.029006422315261054;1;false;false
0.005999999994;0.6059212053218844;0.025746844327525584;0.029037108568794153;1;false;false
0.006333333327;0.6062623734426377;0.027141172747585787;0.02906728454948465;1;false;false
0.00666666666;0.6066035386537412;0.028538969287461427;0.029096949826699404;1;false;false
0.006999999993;0.6069447009486071;0.029940237286481937;0.029126103969805247;1;false;false
0.007333333326;0.607285860320685;0.031344980083976;0.029154746548168763;1;false;false
0.007666666659;0.6076270167634614;0.03275320101927126;0.02918287713115664;1;false;false
0.007999999992;0.6079681702704601;0.03416490343169463;0.029210495288135824;1;false;false
0.008333333325;0.6083093208352416;0.035580090660573375;0.029237600588473054;1;false;false
0.008666666658;0.6086504684514028;0.03699876604523799;0.02926419260153496;1;false;false
0.008999999991;0.6089916131125771;0.03842093292501467;0.02929027089668818;1;false;false
0.009333333324;0.6093327548124352;0.03984659463923213;0.029315835043299713;1;false;false
0.009666666657;0.6096738935446832;0.04125707733715823;0.029340884610736345;1;false;false
0.00999999999;0.6100150293030631;0.04263533530924967;0.029365419168364385;1;false;false
0.010333333323;0.6103561620813541;0.043990154038574376;0.02938943828555114;1;false;false
0.010666666656;0.6106972918733701;0.04532271519028217;0.029412941531662858;1;false;false
0.010999999989;0.6110384186729618;0.04663410797536063;0.02943592847606673;1;false;false
0.011333333322;0.6113795424740139;0.047925338860370474;0.029458398688129196;1;false;false
0.011666666655;0.6117206632704486;0.04919734001118473;0.02948035173721706;1;false;false
0.011999999988;0.612061781056222;0.05045097666620257;0.02950178719269717;1;false;false
0.012333333321;0.6124028958253256;0.05168705359985338;0.02952270462393613;1;false;false
0.012666666654;0.6127440075717867;0.05290632080945439;0.02954310360030091;1;false;false
0.012999999987;0.6130851162896662;0.05410947853619814;0.029562983691157903;1;false;false
0.01333333332;0.613426221973062;0.0552971817127788;0.02958234446587434;1;false;false
0.013666666653;0.6137673246161041;0.056470043915503455;0.02960118549381645;1;false;false
0.013999999986;0.6141084242129587;0.05762864088644703;0.029619506344351322;1;false;false
0.014333333319;0.6144495207578261;0.05877351368133154;0.029637306586845553;1;false;false
0.014666666652;0.614790614244941;0.059905171490429475;0.029654585790666058;1;false;false
0.014999999985;0.6151317046685718;0.06102409417292843;0.029671343525179396;1;false;false
0.015333333318;0.6154727920230213;0.06213073453943157;0.02968757935975229;1;false;false
0.015666666651;0.6158138763026262;0.0632255204124113;0.02970329286375172;1;false;false
0.015999999984;0.616154957501757;0.06430885649037488;0.029718483606544197;1;false;false
0.016333333317;0.6164960356148177;0.06538112603803745;0.029733151157496664;1;false;false
0.01666666665;0.616837110636246;0.06644269242188025;0.029747295085975702;1;false;false
0.016999999983;0.617178182560513;0.0674939005079756;0.029760914961348247;1;false;false
0.017333333316;0.6175192513821227;0.06853507793682717;0.02977401035298072;1;false;false
0.017666666649;0.6178603170956132;0.06956653628815018;0.029786580830240182;1;false;false
0.017999999982;0.6182013796955547;0.07058857214694547;0.029798625962493292;1;false;false
0.018333333315;0.6185424563849856;0.0716014531879367;0.029809573056933273;1;false;false
0.018666666648;0.6188834987902699;0.0726054907479323;0.02982103008084732;1;false;false
0.018999999981;0.6192245230029462;0.0736009275094541;0.02983246275126665;1;false;false
0.019333333314;0.6195655290376176;0.07458800870374527;0.029843871040227544;1;false;false
0.019666666647;0.6199065169088761;0.07556696874939073;0.02985525491976682;1;false;false
0.01999999998;0.6202474866312989;0.07653803189862457;0.02986661436192071;1;false;false
0.020333333313;0.6205884382194511;0.07750141283512066;0.029877949338725878;1;false;false
0.020666666646;0.6209293716878851;0.0784573172276408;0.029889259822218833;1;false;false
0.020999999979;0.62127028705114;0.07940594224344777;0.029900545784436273;1;false;false
0.021333333312;0.6216111843237418;0.08034747702497594;0.02991180719741417;1;false;false
0.021666666645;0.621952063520204;0.08128210313291864;0.029923044033189614;1;false;false
0.021999999978;0.6222929246550275;0.08220999495856374;0.029934256263798944;1;false;false
0.022333333311;0.6226337677426992;0.08313132010794086;0.029945443861278467;1;false;false
0.022666666644;0.6229745927976943;0.08404623976008582;0.02995660679766507;1;false;false
0.022999999977;0.6233153998344746;0.08495490900151295;0.029967745044994942;1;false;false
0.02333333331;0.6236561888674886;0.08585747713880235;0.029978858575304704;1;false;false
0.023666666643;0.6239969599111733;0.08675408799099835;0.029989947360631007;1;false;false
0.023999999976;0.6243377129799514;0.08764488016341138;0.0300010113730103;1;false;false
0.024333333309;0.6246784480882336;0.08852998730421466;0.03001205058447897;1;false;false
0.024666666642;0.6250191652504171;0.08940953834515497;0.03002306496707361;1;false;false
0.024999999975;0.6253598644808874;0.09028365772755031;0.030034054492830815;1;false;false
0.025333333308;0.625700545794016;0.09115246561464971;0.03004501913378709;1;false;false
0.025666666641;0.6260412092041624;0.09201607809135098;0.030055958861978878;1;false;false
0.025999999974;0.626381854725673;0.09287460735217953;0.03006687364944265;1;false;false
0.026333333307;0.6267224823728818;0.09372816187834876;0.03007776346821521;1;false;false
0.02666666664;0.6270630921601087;0.09457684660468096;0.030088628290332656;1;false;false
0.026999999973;0.6274036841016625;0.09542076307706182;0.03009946808783172;1;false;false
0.027333333306;0.6277442582118391;0.09626000960109987;0.030110282832749146;1;false;false
0.027666666639;0.6280848145049202;0.09709468138256627;0.030121072497121086;1;false;false
0.027999999972;0.6284253529951761;0.09792487066015998;0.03013183705298411;1;false;false
0.028333333305;0.6287658736968638;0.09875066683110917;0.03014257647237492;1;false;false
0.028666666638;0.6291063766242283;0.09957215657007346;0.030153290727329918;1;false;false
0.028999999971;0.6294468617915008;0.10038942394177458;0.03016397978988576;1;false;false
0.029333333304;0.6297873292129003;0.10120255050774798;0.030174643632078793;1;false;false
0.029666666637;0.6301277789026337;0.10201161542759568;0.030185282225945388;1;false;false
0.02999999997;0.6304682108748941;0.10281669555507264;0.03019589554352234;1;false;false
0.030333333303;0.6308086251438632;0.10361786552932603;0.03020648355684629;1;false;false
0.030666666636;0.6311490217237087;0.10441519786158387;0.03021704623795336;1;false;false
0.030999999969;0.6314894006285867;0.10520876301756099;0.030227583558880364;1;false;false
0.031333333302;0.6318297618726403;0.10599862949584399;0.030238095491663747;1;false;false
0.031666666635;0.6321701054699997;0.10678486390248246;0.030248582008339946;1;false;false
0.031999999968;0.6325104314347829;0.10756753102202146;0.030259043080945593;1;false;false
0.032333333301;0.6328507397810947;0.10834669388515725;0.030269478681516998;1;false;false
0.032666666634;0.6331910305230284;0.10912241383323476;0.03027988878209102;1;false;false
0.032999999967;0.6335313036746633;0.10989475057974973;0.030290273354703714;1;false;false
0.0333333333;0.6338715592500673;0.11066376226901867;0.03030063237139217;1;false;false
0.033666666633;0.6342117972632949;0.11142950553219236;0.030310965804192423;1;false;false
0.033999999966;0.6345520177283887;0.11219203554073601;0.030321273625141223;1;false;false
0.034333333299;0.6348922206593782;0.11295140605753037;0.03033155580627512;1;false;false
0.034666666632;0.6352324060702806;0.1137076694857117;0.03034181231963039;1;false;false
